name,code,year,casset,cdebt,asset,rearnings,debt,sales,employee,capital,equity,netincome,stock,income,roe
시그네틱스(주),33170,Dec-12,,,,,,,197,,,,3090,,
시그네틱스(주),33170,Dec-13,,,,,,,205,,,,2110,,
시그네틱스(주),33170,Dec-14,,,,,,,158,,,,1480,,
시그네틱스(주),33170,Dec-15,45573679,42111958,223349210,69135585,55143960,209093609,169,42864160,168205249,-3708552,1765,3549769,-2.2
시그네틱스(주),33170,Dec-16,68555068,74601461,244631977,63377394,81501074,215682537,146,42864160,163130904,-5873240,1560,-5537246,-3.55
시그네틱스(주),33170,Dec-17,53855411,56935506,233526543,64990792,65876086,265632653,151,42864160,167650457,1615860,1315,2756304,0.98
시그네틱스(주),33170,Dec-18,51740635,35285670,200399592,58848578,53068771,250232556,162,42864160,147330821,-6230358,867,-7185856,-3.96
시그네틱스(주),33170,Dec-19,46670244,27488764,182878840,35983194,46416598,218775440,142,42864160,136462243,-22949225,1140,-19639345,-16.17
시그네틱스(주),33170,Dec-20,92205452,54707992,166745909,11296453,60374160,201544561,144,42864160,106371750,-37334950,853,-14479048,-30.75
써니전자(주),4770,Dec-10,26548644,19695033,45834349,4539697,21004645,40277131,91,10680000,24829704,-4529912,790,-3060629,-16.39
써니전자(주),4770,Dec-11,22093394,19386613,39869427,-1169455,20242023,27011294,85,10680000,19627404,-5682426,397,-4523237,-25.57
써니전자(주),4770,Dec-12,23276464,14471239,33690475,-7659585,15176436,26449568,85,10680000,18514040,-6442315,2195,-5609806,-33.8
써니전자(주),4770,Dec-13,20144565,13366929,28523761,-11455126,13828763,25561721,83,10680000,14694998,-3866465,4560,-3170866,-23.31
써니전자(주),4770,Dec-14,21594955,4193805,30412762,-12219731,4535553,26032659,80,14180000,25877209,-737649,2015,-138950,-3.62
써니전자(주),4770,Dec-15,32108706,4908394,41052607,-10699520,12929211,23185583,80,14180000,28123395,2079070,6920,419595,7.76
써니전자(주),4770,Dec-16,31324234,5328574,41114893,-9613887,5639249,20833879,77,15608570,35475643,1090101,4060,1255896,3.43
써니전자(주),4770,Dec-17,18295580,1610077,40388929,-8511748,2094535,18693165,69,15938240,38294393,1035405,2830,1329514,2.81
써니전자(주),4770,Dec-18,23747377,4543902,54612565,-3801905,12494069,18683985,64,15938240,42118496,3790431,2320,646411,9.42
써니전자(주),4770,Dec-19,15174470,7024584,61496543,-3209353,7617249,25615579,56,17812623,53879294,614760,3850,4223142,1.28
써니전자(주),4770,Dec-20,46996377,1404860,65431757,2513363,1602323,16423124,49,18372506,63829433,5837867,5090,1200510,9.92
씨유테크(주),376290,Dec-10,,,,,,,,,,,,,
씨유테크(주),376290,Dec-11,,,,,,,,,,,,-4471867,
씨유테크(주),376290,Dec-12,,,,,,,,,,,,2012568,
씨유테크(주),376290,Dec-13,,,,,,,,,,,,5401928,
씨유테크(주),376290,Dec-14,,,,,,,,,,,,5728729,
씨유테크(주),376290,Dec-15,,,,,,,,,,,,8518036,
씨유테크(주),376290,Dec-16,,,,,,,,,,,,12163808,
씨유테크(주),376290,Dec-17,,,,,,,,,,,,10276158,
씨유테크(주),376290,Dec-18,,,,,,,,,,,,,
씨유테크(주),376290,Dec-19,,,,,,,,,,,,,
씨유테크(주),376290,Dec-20,69838783,24663506,93251684,56802315,30826036,221698069,,7000000,62425648,10598486,,16035637,16.98
아남전자(주),8700,Dec-10,60704011,41659540,120288441,29129045,50969616,128819018,148,38576255,69318826,126218,460,-1441633,0.22
아남전자(주),8700,Dec-11,75058493,55131725,133659153,30092918,64548162,139506832,148,38576255,69110992,744246,453,-379971,1.08
아남전자(주),8700,Dec-12,82406091,43825480,120449652,26039387,53010970,135849992,145,38576255,67438682,-3766890,584,-512267,-5.51
아남전자(주),8700,Dec-13,66364651,43812712,125501318,30196548,53878375,134219194,161,38576255,71622943,4058116,651,263673,5.85
아남전자(주),8700,Dec-14,85042649,82849904,156866199,27470081,88023923,146493097,162,38576255,68842276,-2693439,801,-1211392,-3.84
아남전자(주),8700,Dec-15,120208846,96795648,167181556,30212594,98581890,155608325,160,38576255,68599666,3087885,1460,-8132675,4.47
아남전자(주),8700,Dec-16,113301477,87939146,160088982,33016309,89445448,167580069,143,38576255,70643534,2824658,1145,4870174,4.07
아남전자(주),8700,Dec-17,91709935,69803365,139789131,31107000,70502876,176293774,121,38576255,69286256,-1729679,2200,3516197,-2.47
아남전자(주),8700,Dec-18,83056091,78505797,139496189,16798639,84540340,192311895,124,38576255,54955848,-13944144,2590,-11967388,-22.45
아남전자(주),8700,Dec-19,88887463,85070568,146520616,15954332,88813251,243272713,121,39945969,57707365,439012,2050,3125390,0.78
아남전자(주),8700,Dec-20,143250910,131259188,192770243,19956929,133577436,264747352,127,37537756,59192808,5321705,3410,6952023,9.1
아비코전자(주),36010,Dec-10,52519746,35297445,92299287,27060370,36329988,92210068,131,6090500,55969299,1405530,5660,,2.51
아비코전자(주),36010,Dec-11,43173887,24493178,82445348,27840055,26397874,50613809,133,6090500,56047475,1168229,5980,-2248434,2.08
아비코전자(주),36010,Dec-12,36653752,26043794,77010781,22493774,27714882,46786315,135,6090500,49295899,-4633157,4370,-278913,-9.4
아비코전자(주),36010,Dec-13,42510129,24151021,86677524,25472129,30364586,59801899,161,6090500,56312938,3375480,4355,3910738,6.39
아비코전자(주),36010,Dec-14,47951472,22654991,85737874,30201458,24365316,58910851,161,6090500,61372558,5642703,5130,6220897,9.59
아비코전자(주),36010,Dec-15,61024599,12753258,89928215,37211256,15080042,68371613,156,6763674,74848173,8811002,5880,8396337,12.94
아비코전자(주),36010,Dec-16,67437292,9419787,94066561,44552703,10645220,80606921,166,6896467,83421341,10020184,7350,10798790,12.66
아비코전자(주),36010,Dec-17,66955550,4718469,92972170,49289918,4777994,84082996,174,6896467,88194177,7663880,8450,9146281,8.93
아비코전자(주),36010,Dec-18,76252115,8021611,125454750,71163801,15411647,99846409,376,6896467,110043103,26152713,5600,6557497,26.39
아비코전자(주),36010,Dec-19,80145772,9619340,121058800,63411844,18628460,123321535,386,6896467,102430340,-5058062,5210,-2321088,-4.76
아비코전자(주),36010,Dec-20,84318526,13987107,121988087,61327689,22121899,124119637,329,6896467,99866188,-2672524,8600,-1905333,-2.64
아이디피(주),332370,Dec-17,,,,,,,,,,,,,
아이디피(주),332370,Dec-18,,,,,,,,,,,,,
아이디피(주),332370,Dec-19,21699823,3089149,26877627,18515086,3544383,25385125,,2659432,23333244,3615386,,4178987,15.48
아이디피(주),332370,Dec-20,33385641,2031108,39624184,20134516,2393678,18733864,40,3318432,37230506,1618792,7910,2017340,5.35
아이쓰리시스템(주),214430,Dec-10,,,,,,,,,,,,,
아이쓰리시스템(주),214430,Dec-11,,,,,,,,,,,,,
아이쓰리시스템(주),214430,Dec-12,,,,,,,,,,,,,
아이쓰리시스템(주),214430,Dec-13,20005502,13115547,41451896,10325642,25929966,25795941,,1428480,15521929,2750891,,,35.45
아이쓰리시스템(주),214430,Dec-14,20411614,9740560,46153741,15584785,24307781,30914384,,1428480,21845960,5259143,,4658593,28.15
아이쓰리시스템(주),214430,Dec-15,47526085,14339688,71463506,22085847,20529019,38981760,242,1685980,50934486,6501062,59200,5118115,17.86
아이쓰리시스템(주),214430,Dec-16,40702298,14689011,76548503,28110877,21066468,51110409,317,1714480,55482035,7351974,41650,6047842,13.82
아이쓰리시스템(주),214430,Dec-17,49834477,16593594,85514770,35965945,21830935,69607526,365,3455010,63683835,9358904,22000,9221676,15.71
아이쓰리시스템(주),214430,Dec-18,,,,,,,366,,,,16700,,
아이쓰리시스템(주),214430,Dec-19,,,,,,,358,,,,21900,,
아이쓰리시스템(주),214430,Dec-20,,,,,,,403,,,,21600,,
알에스오토메이션(주),140670,Dec-11,,,,,,,,,,,,,
알에스오토메이션(주),140670,Dec-12,26307806,17069128,42830683,10176686,30333957,52776665,,2096000,12496726,1001793,,1711205,8.02
알에스오토메이션(주),140670,Dec-13,28884830,21099249,46577445,11600274,30912343,57995713,,2846000,15665102,1318516,,1719224,9.36
알에스오토메이션(주),140670,Dec-14,26567761,23163695,44479132,11120280,29305482,49709541,,2846000,15173650,-499316,,630283,-3.24
알에스오토메이션(주),140670,Dec-15,35818464,32296125,53425179,12835581,36530815,64010012,,2846000,16894364,1594869,,2118458,9.95
알에스오토메이션(주),140670,Dec-16,43671922,38614214,64662270,15969541,44630373,70697897,,2846000,20031898,3004152,,3070541,16.27
알에스오토메이션(주),140670,Dec-17,53653357,31597278,76231548,18968384,36974207,87447208,229,4551570,39257341,2922649,25200,3918161,9.86
알에스오토메이션(주),140670,Dec-18,50793589,28862100,73688693,19229012,34170724,98664317,192,4551570,39517969,1025850,11100,1082206,2.6
알에스오토메이션(주),140670,Dec-19,49645817,26290205,73091768,19228090,33854479,82169975,185,4551570,39237289,149133,9130,148905,0.38
알에스오토메이션(주),140670,Dec-20,52761491,32948222,76275624,16241924,40420953,98749761,189,4551570,35854670,-2801198,8940,-1552606,-7.46
알에프머트리얼즈(주),327260,Dec-18,,,,,,,,,,,,,
알에프머트리얼즈(주),327260,Dec-19,,,,,,,102,,,,28050,,
알에프머트리얼즈(주),327260,Dec-20,35120244,16024600,58617575,11053171,26207008,18213484,94,1798294,32410567,-232826,28100,-625374,-2.09
알에프에이치아이씨(주),218410,Dec-15,,,,,,,,,,,2075,,
알에프에이치아이씨(주),218410,Dec-16,,,,,,,,,,,1995,,
알에프에이치아이씨(주),218410,Dec-17,107212644,24917990,155075427,61287067,27643101,62055228,246,11018464,127432326,6126808,16800,8075619,4.99
알에프에이치아이씨(주),218410,Dec-18,178170913,43706651,234287803,84006054,70570436,108101224,255,11222980,163717366,25401251,24600,26711252,17.22
알에프에이치아이씨(주),218410,Dec-19,190853498,42603913,260240851,99473069,44667915,107768754,269,11921051,215572935,20164377,36850,17936450,11.22
알에프에이치아이씨(주),218410,Dec-20,213244065,45032870,312304515,96727771,95183250,70452304,263,11923810,217121265,1571044,44650,-2996707,1.02
얍엑스(주),60230,Dec-10,21426016,53141412,86129681,6879167,70286801,38357426,168,8694961,15842879,-17054480,2550,,-107.65
얍엑스(주),60230,Dec-11,24867205,50887911,67513803,-2989991,64206936,46940592,143,12125611,3306867,-17915358,637,-6850306,-187.11
얍엑스(주),60230,Dec-12,15115662,34001643,53804549,3176018,45366323,55583649,96,3444680,8438226,3385016,2985,2330496,57.64
얍엑스(주),60230,Dec-13,27264496,54410146,86319149,7748450,69807615,72119356,167,3801521,16511534,4544773,4165,3498079,36.43
얍엑스(주),60230,Dec-14,19699034,38377441,67397665,-4973197,59110126,77093269,186,4344850,8287539,-12421816,3195,-1512434,-100.18
얍엑스(주),60230,Dec-15,15945907,29904562,57415598,-11539907,39189480,51241483,138,9096296,18226118,-6668592,1785,-1121458,-50.3
얍엑스(주),60230,Dec-16,21888178,30512114,54192149,-19911175,33514747,46181471,115,15596296,20677403,-8649549,1225,177550,-44.47
얍엑스(주),60230,Dec-17,24092231,30316982,62538155,-29725727,39946428,43605386,133,20661288,22591727,-9347627,1210,-1940435,-43.21
얍엑스(주),60230,Dec-18,41224754,35574393,70113406,-31963539,37665078,33437512,80,25361497,32448328,-2241908,1620,-992193,-8.15
얍엑스(주),60230,Dec-19,59376132,30471545,87603979,-33091679,32568653,36946795,87,35798408,55035326,-1000321,1310,2532980,-2.29
얍엑스(주),60230,Dec-20,50585875,22174839,88387362,-34339403,28878928,29928992,91,38582288,59508434,-1279160,1460,432567,-2.25
어보브반도체(주),102120,Dec-10,24794169,8407885,36093906,16102008,9606903,51174576,93,5979827,26487004,5336754,3290,,20.15
어보브반도체(주),102120,Dec-11,34679414,12420610,65097654,19360408,14873967,67905754,94,8729827,50223687,3361542,2835,4671431,8.76
어보브반도체(주),102120,Dec-12,36607366,11561052,70065518,24953675,14457297,73675318,105,8729827,55608221,6015138,2765,7380185,11.37
어보브반도체(주),102120,Dec-13,44397826,12346584,79915085,32654629,16306018,88348721,142,8729827,63609067,8875828,5600,9321739,14.89
어보브반도체(주),102120,Dec-14,44437225,11930118,86739108,38351025,17469685,92016677,175,8729827,69269423,6751652,7100,7157808,10.16
어보브반도체(주),102120,Dec-15,47723093,10678308,90290959,45050513,16332956,96919277,178,8729827,73958003,6511573,6030,6509092,9.09
어보브반도체(주),102120,Dec-16,57023252,12979642,98989549,51567759,18752610,103201219,172,8729827,80236940,6950233,9210,9259423,9.01
어보브반도체(주),102120,Dec-17,55207336,9848284,89757486,45935460,15899415,105824401,179,8729827,73858071,-4952775,7640,7541113,-6.43
어보브반도체(주),102120,Dec-18,60116324,9665263,95153898,52659591,16294805,109543014,181,8729827,78859093,8243727,4210,7761850,10.8
어보브반도체(주),102120,Dec-19,72451165,14557238,110464995,64057413,20116225,126805890,194,8729827,90348770,13367760,7090,13925855,15.8
어보브반도체(주),102120,Dec-20,105396764,36879089,140074715,74664128,38743863,144189879,204,8729827,101330852,14040744,17700,17621134,14.65
에스맥(주),97780,Dec-10,77694676,54904444,107606144,29742968,61821217,221482817,154,3715328,45784927,13907668,14350,10220540,39.34
에스맥(주),97780,Dec-11,122340877,68723176,156458784,63137441,72705238,446499001,183,4125329,83753546,34807635,19100,36948383,53.74
에스맥(주),97780,Dec-12,116480313,78819832,193217168,87056759,86236725,485403838,239,8202207,106980443,26760305,16800,35977513,28.06
에스맥(주),97780,Dec-13,119123150,87701151,226721377,112587326,93401207,556456126,249,8630265,133320171,27596070,11400,47684109,22.97
에스맥(주),97780,Dec-14,75512705,46841191,178606725,98972206,59372056,234948437,217,9058790,119234669,-13902667,4720,-4398793,-11.01
에스맥(주),97780,Dec-15,67141240,49055748,136686093,55945757,60318246,199648369,142,9058790,76367846,-42839512,2810,-26636900,-43.8
에스맥(주),97780,Dec-16,81669373,56600621,183228092,52165872,82413503,139482358,93,12159396,100814589,-3986087,6460,-3384440,-4.5
에스맥(주),97780,Dec-17,89975159,59878560,197749257,60061570,60651762,168217687,89,29915146,137097496,7844283,1180,11280513,6.59
에스맥(주),97780,Dec-18,145950915,74269870,341707805,66942932,104960267,141385799,69,44187655,236747538,8459848,1005,12206028,4.01
에스맥(주),97780,Dec-19,176866282,106454173,349790577,52402079,113821677,168039893,80,46585954,235968900,-13938112,1300,10713375,-6.43
에스맥(주),97780,Dec-20,227821530,59994720,442201221,82253054,86439009,220136370,84,52229120,355762212,26313784,1795,16745298,12.75
에스엔케이폴리텍(주),91340,Dec-10,,,,,,,77,,,,3680,,
에스엔케이폴리텍(주),91340,Dec-11,,,,,,,79,,,,2790,,
에스엔케이폴리텍(주),91340,Dec-12,,,,,,,77,,,,2600,,
에스엔케이폴리텍(주),91340,Dec-13,36238479,11234534,62242457,19271585,17149665,15923489,73,3950000,45092792,4117630,2555,-1614015,9.13
에스엔케이폴리텍(주),91340,Dec-14,40014924,7125276,64672580,20512376,18655275,22477556,73,3950000,46017305,1398263,2485,2718054,3.07
에스엔케이폴리텍(주),91340,Dec-15,56687888,7159196,83713742,22219827,34768161,25584533,75,4178223,48945582,1837455,3650,3241604,3.87
에스엔케이폴리텍(주),91340,Dec-16,71517039,45910789,138261787,25204045,80090759,63430728,75,4368409,58171028,2789334,4565,3586860,5.36
에스엔케이폴리텍(주),91340,Dec-17,97749488,86263994,221931894,28628573,152492040,178587054,81,5851861,69439854,4259530,5600,9830384,5.92
에스엔케이폴리텍(주),91340,Dec-18,89557908,71282164,198180043,36088037,124569819,282148096,102,5851861,73610224,8306747,3630,13529305,11.67
에스엔케이폴리텍(주),91340,Dec-19,128634639,99590410,246706940,50300574,157920154,338044206,95,5851861,88786786,15338586,8470,25689189,18.89
에스엔케이폴리텍(주),91340,Dec-20,137578502,77554659,247328596,44116704,127044090,254972995,98,5851861,120284506,-8366946,5230,3500286,-6.92
에스케이하이닉스(주),660,Dec-10,5416086000,5349559000,17412117000,3761299000,9504541000,12106090000,18104,2969023000,7907576000,2597575000,24000,3273089000,39.24
에스케이하이닉스(주),660,Dec-11,4936850000,4817286000,17238148000,3555323000,9362877000,10395811000,19601,2978498000,7875271000,-55971000,21950,105219000,-0.72
에스케이하이닉스(주),660,Dec-12,5313573000,4441180000,18648693000,3313265000,8909251000,10162210000,20560,3488419000,9739442000,-158795000,25750,-227349000,-1.8
에스케이하이닉스(주),660,Dec-13,6653124000,3078239000,20797298000,6201322000,7730439000,14165102000,20756,3568645000,13066859000,2872857000,36800,3379785000,25.19
에스케이하이닉스(주),660,Dec-14,10363514000,5765304000,26883278000,10276904000,8846975000,17125566000,21551,3657652000,18036303000,4195169000,47750,5109466000,26.98
에스케이하이닉스(주),660,Dec-15,9760030000,4840698000,29677906000,14358988000,8290203000,18797998000,22139,3657652000,21387703000,4323595000,30750,5336100000,21.93
에스케이하이닉스(주),660,Dec-16,9838982000,4160849000,32216026000,17066583000,8192496000,17197975000,22254,3657652000,24023530000,2960483000,44700,3276746000,13.01
에스케이하이닉스(주),660,Dec-17,17310444000,8116133000,45418464000,27287256000,11597545000,30109434000,23412,3657652000,33820919000,10642219000,76500,13721326000,36.8
에스케이하이닉스(주),660,Dec-18,19894146000,13031852000,63658335000,42033601000,16806004000,40445066000,25972,3657652000,46852331000,15539984000,60500,20843750000,38.53
에스케이하이닉스(주),660,Dec-19,14457602000,7874033000,64789494000,42930675000,16846299000,26990733000,28244,3657652000,47943195000,2016391000,94100,2712718000,4.25
에스케이하이닉스(주),660,Dec-20,16570953000,9072360000,71173853000,46995728000,19264756000,31900418000,29008,3657652000,51909097000,4758914000,118500,5012624000,9.53
에스텍(주),69510,Dec-10,93615637,43643886,120282813,71292997,48103453,210663736,318,5455000,72179360,24566086,9480,29419625,41.41
에스텍(주),69510,Dec-11,104792421,46728370,132322825,78873005,52950640,223212467,323,5455000,79372186,12144197,5360,11789554,16.03
에스텍(주),69510,Dec-12,105213274,43445953,133039103,85789702,49355642,210492995,321,5455000,83683462,8838232,5990,9651881,10.84
에스텍(주),69510,Dec-13,116786773,51465765,149518230,93446790,59276781,222346732,330,5455000,90241449,10086407,6250,12912883,11.6
에스텍(주),69510,Dec-14,136972281,66197383,172725473,103063967,72043443,274936759,360,5455000,100682030,13020712,9780,17915962,13.64
에스텍(주),69510,Dec-15,139610624,61913666,177229596,113660149,65292319,270210815,343,5455000,111937277,14184852,10350,15898296,13.34
에스텍(주),69510,Dec-16,150537793,64506482,191306259,125430686,67159436,290549074,341,5455000,124146823,14748422,11650,17237111,12.49
에스텍(주),69510,Dec-17,143606359,56235965,184421038,131178718,59965408,300390875,334,5455000,124455630,9906763,11500,16016577,7.97
에스텍(주),69510,Dec-18,156098768,52421121,195157174,144562880,56190280,306433025,333,5455000,138966894,19953774,9840,18030194,15.15
에스텍(주),69510,Dec-19,169228833,54255969,213913142,157103279,59921267,337971674,348,5455000,153991875,17199546,11650,17480872,11.74
에스텍(주),69510,Dec-20,180858794,62848360,224875059,164098010,67873061,312485503,340,5455000,157001999,12189820,11300,13323896,7.84
에이치엔티일렉트로닉스(주),176440,Dec-10,,,,,,,,,,,,,
에이치엔티일렉트로닉스(주),176440,Dec-11,16548520,25547509,32149859,648900,28459346,64124103,,2505000,3690513,68578,,-97273,1.86
에이치엔티일렉트로닉스(주),176440,Dec-12,30609507,38827318,49664981,6338111,39290540,104192337,,2505000,10374441,5689256,,8366534,80.9
에이치엔티일렉트로닉스(주),176440,Dec-13,51531392,43018745,71788632,23632451,43642664,192010200,,2655300,28145968,17474829,,22515717,90.73
에이치엔티일렉트로닉스(주),176440,Dec-14,30310618,29939573,68597825,24911645,38975420,122655621,,2655300,29622405,1393174,,4265865,4.82
에이치엔티일렉트로닉스(주),176440,Dec-15,48932888,51762465,90835728,26551713,60054215,142234228,,2655300,30781513,1546020,,2600275,5.12
에이치엔티일렉트로닉스(주),176440,Dec-16,57596131,35537971,97290756,33632278,42049673,201365777,69,3465050,55241083,7090656,8360,9464410,16.49
에이치엔티일렉트로닉스(주),176440,Dec-17,59667773,46122480,103459053,31451018,53927486,204322026,81,6930100,49531567,-2032268,3440,1688432,-3.88
에이치엔티일렉트로닉스(주),176440,Dec-18,60342653,45690547,104259772,31747677,54137791,226914096,84,6930100,50121982,234189,3015,8048525,0.47
에이치엔티일렉트로닉스(주),176440,Dec-19,59703530,57136759,119154897,29889941,59774483,241988640,76,8573935,59380414,-2069552,2170,1995287,-3.48
에이치엔티일렉트로닉스(주),176440,Dec-20,34986411,33643544,55498439,-10173951,34234279,11334221,81,8573935,21264160,-22769445,1920,-11223674,-52.03
에이피위성(주),211270,Dec-11,,,,,,,,,,,,,
에이피위성(주),211270,Dec-12,,,,,,,,,,,,,
에이피위성(주),211270,Dec-13,,,,,,,,,,,,,
에이피위성(주),211270,Dec-14,,,,,,,,,,,,,
에이피위성(주),211270,Dec-15,,,,,,,82,,,,,,
에이피위성(주),211270,Dec-16,,,,,,,124,,,,8780,,
에이피위성(주),211270,Dec-17,,,,,,,141,,,,8530,,
에이피위성(주),211270,Dec-18,,,,,,,149,,,,6430,,
에이피위성(주),211270,Dec-19,,,,,,,143,,,,7030,,
에이피위성(주),211270,Dec-20,,,,,,,135,,,,7920,,
엔시트론(주),101400,Dec-10,19539636,13949102,32553474,11880696,15183814,44731326,67,1869010,17369660,2589717,7680,,14.91
엔시트론(주),101400,Dec-11,20776237,11293088,42469070,13968859,17687666,47626709,72,4200000,24781403,2318080,2665,3468900,11
엔시트론(주),101400,Dec-12,19486913,15057580,43461735,14499179,18112638,49337989,66,4202345,25349096,673562,2400,192243,2.8
엔시트론(주),101400,Dec-13,16701154,19471428,37486353,3336663,23429293,40043605,59,4202345,14057060,-11253085,2010,-8660280,-57.06
엔시트론(주),101400,Dec-14,25265572,28810357,39717506,-487493,29326585,63153576,36,4202345,10390921,-3681686,1595,-4514402,-30.07
엔시트론(주),101400,Dec-15,18629052,19822623,32723325,-8041311,20309009,56500755,35,6718969,12414315,-7523727,3900,-3408624,-65.95
엔시트론(주),101400,Dec-16,20307208,15827230,34591052,-9391553,22365586,41788369,37,6881457,12225466,-1311562,2585,3057,-10.67
엔시트론(주),101400,Dec-17,19701188,13527992,39971398,-18199629,24222075,26252729,40,8116566,15749322,-8732611,703,-5814939,-62.43
엔시트론(주),101400,Dec-18,12175923,9770139,31714878,-36105569,22474497,16271102,38,10348340,9240381,-17814420,675,-10598997,-164.72
엔시트론(주),101400,Dec-19,8949072,9109702,34970285,-45781588,16947848,10936917,29,13539648,18022437,-10060914,399,-5818486,-90.47
엔시트론(주),101400,Dec-20,9365087,4674771,28799640,-52491493,11378410,10760311,10,16147955,17421229,-6879070,867,-2860855,-41.45
엘비세미콘(주),61970,Dec-10,,,,,,,316,,,,,,
엘비세미콘(주),61970,Dec-11,,,,,,,289,,,,2430,,
엘비세미콘(주),61970,Dec-12,,,,,,,358,,,,3970,,
엘비세미콘(주),61970,Dec-13,,,,,,,423,,,,1960,,
엘비세미콘(주),61970,Dec-14,,,,,,,420,,,,1565,,
엘비세미콘(주),61970,Dec-15,,,,,,,420,,,,1450,,
엘비세미콘(주),61970,Dec-16,,,,,,,453,,,,3265,,
엘비세미콘(주),61970,Dec-17,,,,,,,435,,,,2795,,
엘비세미콘(주),61970,Dec-18,101420250,147457844,379402418,58506700,227190313,275662171,471,21892296,152212105,18780424,4085,27449390,13.11
엘비세미콘(주),61970,Dec-19,122589619,187744742,478594872,91627779,289298787,390435695,495,21892296,189296084,36546959,7800,50434099,24.47
엘비세미콘(주),61970,Dec-20,155768824,196144481,527479200,116074380,309213720,442790063,571,21892296,218265480,31622614,14750,42764789,16.71
엘지디스플레이(주),34220,Dec-10,8840433000,8881829000,23857658000,7031163000,12796691000,25511535000,30117,1789079000,11060967000,1159234000,39800,1688560000,10.97
엘지디스플레이(주),34220,Dec-11,7858065000,9911434000,25162931000,6063359000,15031903000,24291289000,34803,1789079000,10131028000,-787895000,24500,-764017000,-7.29
엘지디스플레이(주),34220,Dec-12,8914685000,9206158000,24455511000,6238989000,14215331000,29429668000,34657,1789079000,10240180000,236345000,31050,912368000,2.29
엘지디스플레이(주),34220,Dec-13,7731788000,6788919000,21715284000,6662655000,10917864000,27033035000,33643,1789079000,10797420000,418973000,25350,1163314000,4.09
엘지디스플레이(주),34220,Dec-14,9240629000,7549556000,22967023000,7455063000,11183613000,26455529000,32434,1789079000,11783410000,917404000,33650,1357255000,8.2
엘지디스플레이(주),34220,Dec-15,9531634000,6606712000,22577160000,8158526000,9872204000,28383884000,32603,1789079000,12704956000,1023456000,24550,1625566000,8.18
엘지디스플레이(주),34220,Dec-16,10484186000,7058219000,24884336000,9004283000,11421948000,26504074000,32118,1789079000,13462388000,931508000,31450,1311416000,7.21
엘지디스플레이(주),34220,Dec-17,10473703000,8978682000,29159687000,10621571000,14178177000,27790216000,33335,1789079000,14981510000,1937052000,29900,2461618000,13.19
엘지디스플레이(주),34220,Dec-18,8800127000,9954483000,33175710000,10239965000,18289464000,24336571000,30438,1789079000,14886246000,-179443000,18050,92891000,-1.46
엘지디스플레이(주),34220,Dec-19,10248315000,10984976000,35574563000,7503312000,23086282000,23475567000,26665,1789079000,12488281000,-2872078000,16250,-1359382000,-22.35
엘지디스플레이(주),34220,Dec-20,11099470000,11006948000,35071523000,7524297000,22334584000,24230124000,25980,1789079000,12736939000,-70636000,18550,-29117000,-0.79
엘지전자(주),66570,Dec-10,16514533000,15393853000,32318499000,10108173000,19458862000,55753804000,32972,809169000,12859637000,1282119000,118000,88130000,10.04
엘지전자(주),66570,Dec-11,15783126000,14214522000,32658457000,9499534000,19510209000,54256585000,35286,904169000,13148248000,-432805000,74400,343221000,-3.68
엘지전자(주),66570,Dec-12,14554289000,12815912000,31457386000,9407667000,18753169000,50959978000,36376,904169000,12704217000,90821000,73600,1135981000,0.53
엘지전자(주),66570,Dec-13,16325058000,15014004000,35528064000,8885523000,22838695000,58140376000,38363,904169000,12689369000,222704000,68100,1284669000,1.46
엘지전자(주),66570,Dec-14,17482698000,15754349000,37068420000,9081044000,24077323000,59040767000,37835,904169000,12991097000,501357000,59100,1828557000,3.4
엘지전자(주),66570,Dec-15,16397613000,14779691000,36313896000,9016546000,23330409000,56509008000,37902,904169000,12983487000,249143000,53800,1192291000,1.07
엘지전자(주),66570,Dec-16,16990563000,15744364000,37855269000,9233416000,24498527000,55367033000,37909,904169000,13356742000,126315000,51600,1337763000,0.65
엘지전자(주),66570,Dec-17,19194969000,17536470000,41220959000,10964155000,26547275000,61396284000,37653,904169000,14673684000,1869518000,106000,2468549000,13.69
엘지전자(주),66570,Dec-18,19362854000,17135029000,44328443000,12075414000,28021536000,61341664000,37698,904169000,16306907000,1472814000,62300,2703291000,9.03
엘지전자(주),66570,Dec-19,19753485000,17657916000,44859875000,11857302000,28434737000,62306175000,40110,904169000,16425138000,179948000,72100,2436139000,0.22
엘지전자(주),66570,Dec-20,23239420000,20207492000,48204227000,13652837000,30662102000,63262046000,39745,904169000,17542125000,2063790000,135000,3194987000,13.22
엘컴텍(주),37950,Dec-10,96187290,173712534,272176484,30896201,204934792,144692920,300,7327944,67241692,-16138458,3720,-1149333,-26.4
엘컴텍(주),37950,Dec-11,87295778,150596648,200169859,12180878,161592622,164088488,281,7659507,38577236,-18510465,1445,-14931588,-40.83
엘컴텍(주),37950,Dec-12,36887297,135681893,108665191,-68564152,140380945,122177907,221,13021161,-31715755,-81258070,289,-34700026,-2368.53
엘컴텍(주),37950,Dec-13,20546563,28332263,82774178,-70053601,37152805,48099294,261,32223760,45621372,-1813036,4450,-24943273,-23.82
엘컴텍(주),37950,Dec-14,24721982,30355645,85252787,-69057090,35608436,32513267,64,38783760,49644351,983586,1475,1874945,2.37
엘컴텍(주),37950,Dec-15,30652833,19650052,93811327,-59522133,23688956,62306127,69,41333760,70122371,9338636,1625,6164458,16.24
